Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999999887445,0.0,2969.9999999890824,5807.749999988744,10.56,7900,97.2,4807.75,5807.749999988744,5807.749999988744,4807.75,2023,9330.25,8397.225,107.76,-999.9999999887445
999.9999999854978,0.0,3939.9999999750153,5856.499999985498,10.56,7901,97.8,4856.5,5856.499999985498,5856.499999985498,4856.5,2023,9330.25,8397.225,108.36,-999.9999999854978
61.85567008827298,0.0,3999.9999999606393,4943.105670088273,10.56,7902,99.83,4881.25,4943.105670088273,4943.105670088273,4881.25,2023,9330.25,8397.225,110.39,-61.85567008827298
6.2564278620837305e-09,0.0,3999.9999999667084,5149.500000006256,10.56,7903,105.05,5149.5,5149.500000006256,5149.500000006256,5149.5,2023,9330.25,8397.225,115.61,-6.2564278620837305e-09
2.5362434560631307e-09,0.0,3999.9999999691686,5409.500000002537,10.56,7904,112.69,5409.5,5409.500000002537,5409.500000002537,5409.5,2023,9330.25,8397.225,123.25,-2.5362434560631307e-09
1.9149450775456942e-09,0.0,3999.9999999710258,5591.000000001915,10.56,7905,117.3,5591.0,5591.000000001915,5591.000000001915,5591.0,2023,9330.25,8397.225,127.86,-1.9149450775456942e-09
2.382497737177966e-09,0.0,3999.999999973337,5501.500000002383,10.56,7906,115.29,5501.5,5501.500000002383,5501.500000002383,5501.5,2023,9330.25,8397.225,125.85000000000001,-2.382497737177966e-09
2.7517414188081986e-09,0.0,3999.999999976006,5342.750000002752,10.56,7907,114.7,5342.75,5342.750000002752,5342.750000002752,5342.75,2023,9330.25,8397.225,125.26,-2.7517414188081986e-09
3.601440606315913e-09,0.0,3999.9999999794995,5337.750000003602,10.56,7908,113.37,5337.75,5337.750000003602,5337.750000003602,5337.75,2023,9330.25,8397.225,123.93,-3.601440606315913e-09
8.586552703779068e-09,0.0,3999.9999999878287,5203.2500000085865,10.56,7909,110.02,5203.25,5203.2500000085865,5203.2500000085865,5203.25,2023,9330.25,8397.225,120.58,-8.586552703779068e-09
4.731244030435141e-09,0.0,3999.999999992418,5405.000000004731,10.56,7910,115.1,5405.0,5405.000000004731,5405.000000004731,5405.0,2023,9330.25,8397.225,125.66,-4.731244030435141e-09
2.7388021389586455e-09,0.0,3999.9999999950746,5808.7500000027385,10.56,7911,123.26,5808.75,5808.7500000027385,5808.7500000027385,5808.75,2023,9330.25,8397.225,133.82,-2.7388021389586455e-09
1.8342371905740763e-09,0.0,3999.9999999968536,6042.250000001834,10.56,7912,134.15,6042.25,6042.250000001834,6042.250000001834,6042.25,2023,9330.25,8397.225,144.71,-1.8342371905740763e-09
0.0,999.9999999962872,2969.0721649491347,5264.250000003713,10.56,7913,143.81,6264.25,6264.25,5264.250000003713,5264.250000003713,2023,9330.25,8397.225,154.37,999.9999999962872
0.0,999.9999999978728,1938.1443298997813,5303.500000002127,10.56,7914,149.67,6303.5,6303.5,5303.500000002127,5303.500000002127,2023,9330.25,8397.225,160.23,999.9999999978728
