Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999986743978,0.0,2969.999998714166,4807.75,10.56,7900,97.2,4807.75,5807.749998674398,5807.749998674398,4807.75,2023,9330.25,8397.225,107.76,-999.9999986743978
999.9999982811865,0.0,3939.999997046917,4856.5,10.56,7901,97.8,4856.5,5856.499998281187,5856.499998281187,4856.5,2023,9330.25,8397.225,108.36,-999.9999982811865
61.85567278708412,0.0,3999.999999614154,4881.25,10.56,7902,99.83,4881.25,4943.105672787084,4943.105672787084,4881.25,2023,9330.25,8397.225,110.39,-61.85567278708412
0.0,3.1628134062344586e-07,3999.9999992949224,5149.5,10.56,7903,105.05,5149.5,5149.5,5149.499999683719,5149.499999683719,2023,9330.25,8397.225,115.61,3.1628134062344586e-07
0.0,4.1264463927831026e-07,3999.9999988763475,5409.5,10.56,7904,112.69,5409.5,5409.5,5409.499999587355,5409.499999587355,2023,9330.25,8397.225,123.25,4.1264463927831026e-07
0.0,4.963030551309964e-07,3999.9999983715265,5591.0,10.56,7905,117.3,5591.0,5591.0,5590.999999503697,5590.999999503697,2023,9330.25,8397.225,127.86,4.963030551309964e-07
0.0,3.1014251202607713e-07,3999.9999980586235,5501.5,10.56,7906,115.29,5501.5,5501.5,5501.499999689858,5501.499999689858,2023,9330.25,8397.225,125.85000000000001,3.1014251202607713e-07
0.0,2.547775890384079e-07,3999.999997802798,5342.75,10.56,7907,114.7,5342.75,5342.75,5342.749999745222,5342.749999745222,2023,9330.25,8397.225,125.26,2.547775890384079e-07
0.0,2.0935688938520296e-07,3999.999997593798,5337.75,10.56,7908,113.37,5337.75,5337.75,5337.749999790643,5337.749999790643,2023,9330.25,8397.225,123.93,2.0935688938520296e-07
0.0,1.6212698319456357e-07,3999.9999974334887,5203.25,10.56,7909,110.02,5203.25,5203.25,5203.249999837873,5203.249999837873,2023,9330.25,8397.225,120.58,1.6212698319456357e-07
0.0,1.9574994975801824e-07,3999.999997238516,5405.0,10.56,7910,115.1,5405.0,5405.0,5404.99999980425,5404.99999980425,2023,9330.25,8397.225,125.66,1.9574994975801824e-07
0.0,3.1889886066406787e-07,3999.999996916586,5808.75,10.56,7911,123.26,5808.75,5808.75,5808.749999681101,5808.749999681101,2023,9330.25,8397.225,133.82,3.1889886066406787e-07
0.0,2.9293731449817555e-06,3999.9999939034456,6042.25,10.56,7912,134.15,6042.25,6042.25,6042.249997070627,6042.249997070627,2023,9330.25,8397.225,144.71,2.9293731449817555e-06
0.0,999.9999995571756,2969.0721593152502,6264.25,10.56,7913,143.81,6264.25,6264.25,5264.250000442825,5264.250000442825,2023,9330.25,8397.225,154.37,999.9999995571756
