Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999965454467,0.0,2969.999996649083,7198.749996545446,10.56,7900,97.2,6198.75,7198.749996545446,7198.749996545446,6198.75,2023,14266.75,12840.075,107.76,-999.9999965454467
999.9999955649072,0.0,3939.999992347043,7475.749995564907,10.56,7901,97.8,6475.75,7475.749995564907,7475.749995564907,6475.75,2023,14266.75,12840.075,108.36,-999.9999955649072
61.85566581820767,0.0,3999.9999881907047,6516.605665818208,10.56,7902,99.83,6454.75,6516.605665818208,6516.605665818208,6454.75,2023,14266.75,12840.075,110.39,-61.85566581820767
1.8862253050528147e-06,0.0,3999.9999900203434,7136.500001886226,10.56,7903,105.05,7136.5,7136.500001886226,7136.500001886226,7136.5,2023,14266.75,12840.075,115.61,-1.8862253050528147e-06
7.56362616914771e-07,0.0,3999.999990754015,7761.000000756362,10.56,7904,112.69,7761.0,7761.000000756362,7761.000000756362,7761.0,2023,14266.75,12840.075,123.25,-7.56362616914771e-07
5.704189661990579e-07,0.0,3999.9999913073216,7997.000000570419,10.56,7905,117.3,7997.0,7997.000000570419,7997.000000570419,7997.0,2023,14266.75,12840.075,127.86,-5.704189661990579e-07
7.102804709438991e-07,0.0,3999.9999919962934,8158.000000710281,10.56,7906,115.29,8158.0,8158.000000710281,8158.000000710281,8158.0,2023,14266.75,12840.075,125.85000000000001,-7.102804709438991e-07
8.209195166981442e-07,0.0,3999.9999927925855,8193.250000820919,10.56,7907,114.7,8193.25,8193.250000820919,8193.250000820919,8193.25,2023,14266.75,12840.075,125.26,-8.209195166981442e-07
1.0762922916154188e-06,0.0,3999.999993836589,8254.750001076292,10.56,7908,113.37,8254.75,8254.750001076292,8254.750001076292,8254.75,2023,14266.75,12840.075,123.93,-1.0762922916154188e-06
2.606079628595867e-06,0.0,3999.9999963644864,8431.500002606079,10.56,7909,110.02,8431.5,8431.500002606079,8431.500002606079,8431.5,2023,14266.75,12840.075,120.58,-2.606079628595867e-06
1.4162544787069478e-06,0.0,3999.999997738253,9044.750001416254,10.56,7910,115.1,9044.75,9044.750001416254,9044.750001416254,9044.75,2023,14266.75,12840.075,125.66,-1.4162544787069478e-06
