Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999999949866,0.0,2969.999999995137,6198.75,10.56,7900,97.2,6198.75,7198.749999994987,7198.749999994987,6198.75,2023,14266.75,12840.075,107.76,-999.9999999949866
999.999999993505,0.0,3939.999999988837,6475.75,10.56,7901,97.8,6475.75,7475.749999993505,7475.749999993505,6475.75,2023,14266.75,12840.075,108.36,-999.999999993505
61.855670113189575,0.0,3999.9999999985394,6454.75,10.56,7902,99.83,6454.75,6516.605670113189,6516.605670113189,6454.75,2023,14266.75,12840.075,110.39,-61.855670113189575
0.0,1.1978740203248372e-09,3999.999999997322,7136.5,10.56,7903,105.05,7136.5,7136.5,7136.499999998802,7136.499999998802,2023,14266.75,12840.075,115.61,1.1978740203248372e-09
0.0,1.559848254606037e-09,3999.999999995731,7761.0,10.56,7904,112.69,7761.0,7761.0,7760.99999999844,7760.99999999844,2023,14266.75,12840.075,123.25,1.559848254606037e-09
0.0,1.874221501215758e-09,3999.999999993816,7997.0,10.56,7905,117.3,7997.0,7997.0,7996.9999999981255,7996.9999999981255,2023,14266.75,12840.075,127.86,1.874221501215758e-09
0.0,1.1730989995368214e-09,3999.9999999926235,8158.0,10.56,7906,115.29,8158.0,8158.0,8157.999999998827,8157.999999998827,2023,14266.75,12840.075,125.85000000000001,1.1730989995368214e-09
0.0,9.644254052741968e-10,3999.9999999916463,8193.25,10.56,7907,114.7,8193.25,8193.25,8193.249999999036,8193.249999999036,2023,14266.75,12840.075,125.26,9.644254052741968e-10
0.0,7.929761002171522e-10,3999.9999999908464,8254.75,10.56,7908,113.37,8254.75,8254.75,8254.749999999207,8254.749999999207,2023,14266.75,12840.075,123.93,7.929761002171522e-10
0.0,6.143832270275048e-10,3999.9999999902298,8431.5,10.56,7909,110.02,8431.5,8431.5,8431.499999999385,8431.499999999385,2023,14266.75,12840.075,120.58,6.143832270275048e-10
0.0,7.417585543255711e-10,3999.9999999894826,9044.75,10.56,7910,115.1,9044.75,9044.75,9044.749999999258,9044.749999999258,2023,14266.75,12840.075,125.66,7.417585543255711e-10
0.0,1.2082211969874063e-09,3999.9999999882543,9560.25,10.56,7911,123.26,9560.25,9560.25,9560.249999998792,9560.249999998792,2023,14266.75,12840.075,133.82,1.2082211969874063e-09
0.0,1.1209926157821186e-08,3999.9999999767147,9976.5,10.56,7912,134.15,9976.5,9976.5,9976.49999998879,9976.49999998879,2023,14266.75,12840.075,144.71,1.1209926157821186e-08
0.0,999.9999999983311,2969.0721649269053,10346.5,10.56,7913,143.81,10346.5,10346.5,9346.50000000167,9346.50000000167,2023,14266.75,12840.075,154.37,999.9999999983311
0.0,999.9999999990418,1938.144329876366,10395.5,10.56,7914,149.67,10395.5,10395.5,9395.500000000959,9395.500000000959,2023,14266.75,12840.075,160.23,999.9999999990418
0.0,999.9999999983247,907.2164948265629,10139.25,10.56,7915,143.78,10139.25,10139.25,9139.250000001675,9139.250000001675,2023,14266.75,12840.075,154.34,999.9999999983247
0.0,103.99999997704468,800.0000000048844,9834.75,10.56,7916,135.91,9834.75,9834.75,9730.750000022956,9730.750000022956,2023,14266.75,12840.075,146.47,103.99999997704468
0.0,1.230225514620199e-09,800.0000000036333,9624.75,10.56,7917,122.41,9624.75,9624.75,9624.74999999877,9624.74999999877,2023,14266.75,12840.075,132.97,1.230225514620199e-09
0.0,1.2682509855944579e-09,800.000000002343,9590.25,10.56,7918,118.99,9590.25,9590.25,9590.249999998732,9590.249999998732,2023,14266.75,12840.075,129.54999999999998,1.2682509855944579e-09
0.0,6.23630496241427e-10,800.0000000017174,9136.75,10.56,7919,102.44,9136.75,9136.75,9136.749999999376,9136.749999999376,2023,14266.75,12840.075,113.0,6.23630496241427e-10
0.0,8.036461179036179e-10,800.000000000906,8985.25,10.56,7920,99.26,8985.25,8985.25,8985.249999999196,8985.249999999196,2023,14266.75,12840.075,109.82000000000001,8.036461179036179e-10
298.96907217116245,0.0,1090.0000000069172,8758.75,10.56,7921,94.09,8758.75,9057.719072171163,9057.719072171163,8758.75,2023,14266.75,12840.075,104.65,-298.96907217116245
999.9999999968533,0.0,2060.0000000038513,8760.25,10.56,7922,89.9,8760.25,9760.249999996853,9760.249999996853,8760.25,2023,14266.75,12840.075,100.46000000000001,-999.9999999968533
999.9999999974982,0.0,3030.0000000014093,8922.25,10.56,7923,88.82,8922.25,9922.249999997499,9922.249999997499,8922.25,2023,14266.75,12840.075,99.38,-999.9999999974982
999.9999999978666,0.0,3999.9999999993256,9222.5,10.56,7924,87.91,9222.5,10222.499999997866,10222.499999997866,9222.5,2023,14266.75,12840.075,98.47,-999.9999999978666
0.0,4.93685571371005e-10,3999.9999999988336,9861.5,10.56,7925,94.09,9861.5,9861.5,9861.499999999507,9861.499999999507,2023,14266.75,12840.075,104.65,4.93685571371005e-10
0.0,1.2626688133629518e-09,3999.999999997549,11079.25,10.56,7926,122.01,11079.25,11079.25,11079.249999998738,11079.249999998738,2023,14266.75,12840.075,132.57,1.2626688133629518e-09
0.0,999.9999999856685,2969.072164960795,12039.5,10.56,7927,138.92,12039.5,12039.5,11039.500000014332,11039.500000014332,2023,14266.75,12840.075,149.48,999.9999999856685
