Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999685058556,0.0,2969.9999694506796,6198.75,14.627117003115536,7900,97.2,6198.75,7198.749968505856,7198.749968505856,6198.75,2023,14266.75,12840.075,111.82711700311555,-999.9999685058556
999.9999562802752,0.0,3939.9999270425465,6475.75,14.80886193715272,7901,97.8,6475.75,7475.749956280275,7475.749956280275,6475.75,2023,14266.75,12840.075,112.60886193715271,-999.9999562802752
61.85563478762587,0.0,3999.9998909313986,6454.75,14.795083440348456,7902,99.83,6454.75,6516.605634787626,6516.605634787626,6454.75,2023,14266.75,12840.075,114.62508344034845,-61.85563478762587
1.8045645841812855e-05,0.0,3999.9999081052756,7136.5,15.242392497315429,7903,105.05,7136.5,7136.500018045645,7136.500018045645,7136.5,2023,14266.75,12840.075,120.29239249731543,-1.8045645841812855e-05
7.3437526447989965e-06,0.0,3999.9999148983156,7761.0,15.652138747518396,7904,112.69,7761.0,7761.000007343752,7761.000007343752,7761.0,2023,14266.75,12840.075,128.3421387475184,-7.3437526447989965e-06
5.591492832432425e-06,0.0,3999.999919991664,7997.0,15.806982806842498,7905,117.3,7997.0,7997.0000055914925,7997.0000055914925,7997.0,2023,14266.75,12840.075,133.1069828068425,-5.591492832432425e-06
6.893066234519004e-06,0.0,3999.999926347539,8158.0,15.912617949008515,7906,115.29,8158.0,8158.000006893066,8158.000006893066,8158.0,2023,14266.75,12840.075,131.20261794900853,-6.893066234519004e-06
7.969877135927102e-06,0.0,3999.999933747919,8193.25,15.935746140072816,7907,114.7,8193.25,8193.250007969877,8193.250007969877,8193.25,2023,14266.75,12840.075,130.63574614007283,-7.969877135927102e-06
1.039401870376913e-05,0.0,3999.999943499718,8254.75,15.976097452142442,7908,113.37,8254.75,8254.750010394018,8254.750010394018,8254.75,2023,14266.75,12840.075,129.34609745214246,-1.039401870376913e-05
2.355870284667245e-05,0.0,3999.99996602126,8431.5,16.092066466911657,7909,110.02,8431.5,8431.500023558703,8431.500023558703,8431.5,2023,14266.75,12840.075,126.11206646691166,-2.355870284667245e-05
1.3148519741009225e-05,0.0,3999.9999784449246,9044.75,16.494431379540913,7910,115.1,9044.75,9044.75001314852,9044.75001314852,9044.75,2023,14266.75,12840.075,131.5944313795409,-1.3148519741009225e-05
