Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
9.128298880860565e-06,0.0,3999.9999498182174,14757.5,15.841873395137602,7908,113.37,14757.5,14757.500009128298,14757.500009128298,14757.5,2023,24841.5,22357.350000000002,129.21187339513762,-9.128298880860565e-06
2.047678189097374e-05,0.0,3999.9999695450892,15248.5,16.017607756446264,7909,110.02,15248.5,15248.500020476782,15248.500020476782,15248.5,2023,24841.5,22357.350000000002,126.03760775644626,-2.047678189097374e-05
1.1633111099106721e-05,0.0,3999.9999806936016,15743.0,16.194594806684822,7910,115.1,15743.0,15743.00001163311,15743.00001163311,15743.0,2023,24841.5,22357.350000000002,131.2945948066848,-1.1633111099106721e-05
6.9182386048166464e-06,0.0,3999.999987268687,16057.5,16.3071578548143,7911,123.26,16057.5,16057.500006918239,16057.500006918239,16057.5,2023,24841.5,22357.350000000002,139.5671578548143,-6.9182386048166464e-06
4.7064423822415875e-06,0.0,3999.9999916983297,16223.25,16.36648162342308,7912,134.15,16223.25,16223.250004706442,16223.250004706442,16223.25,2023,24841.5,22357.350000000002,150.5164816234231,-4.7064423822415875e-06
0.0,999.9999906817969,2969.072166397298,16801.75,16.57353320797921,7913,143.81,16801.75,16801.75,15801.750009318203,15801.750009318203,2023,24841.5,22357.350000000002,160.3835332079792,999.9999906817969
0.0,999.999994598719,1938.144337058205,16959.5,16.629993687605364,7914,149.67,16959.5,16959.5,15959.500005401282,15959.500005401282,2023,24841.5,22357.350000000002,166.29999368760537,999.999994598719
0.0,999.9999906270797,907.2165118135855,16752.75,16.55599556296063,7915,143.78,16752.75,16752.75,15752.75000937292,15752.75000937292,2023,24841.5,22357.350000000002,160.33599556296062,999.9999906270797
0.0,104.00001252546676,800.0000041994961,16072.25,16.312437043876017,7916,135.91,16072.25,16072.25,15968.249987474534,15968.249987474534,2023,24841.5,22357.350000000002,152.22243704387603,104.00001252546676
5.940303845391018e-06,0.0,800.0000098259848,15255.5,16.02011313430606,7917,122.41,15255.5,15255.500005940305,15255.500005940305,15255.5,2023,24841.5,22357.350000000002,138.43011313430605,-5.940303845391018e-06
4.556358519297757e-06,0.0,800.0000141100463,14700.5,15.821472461136393,7918,118.99,14700.5,14700.50000455636,14700.50000455636,14700.5,2023,24841.5,22357.350000000002,134.8114724611364,-4.556358519297757e-06
1.581432449296952e-05,0.0,800.000029314335,13135.75,15.26143103169092,7919,102.44,13135.75,13135.750015814325,13135.750015814325,13135.75,2023,24841.5,22357.350000000002,117.70143103169092,-1.581432449296952e-05
2.0110719870126917e-05,0.0,800.0000486861272,12127.0,14.900388186537944,7920,99.26,12127.0,12127.00002011072,12127.00002011072,12127.0,2023,24841.5,22357.350000000002,114.16038818653794,-2.0110719870126917e-05
298.9688868876709,0.0,1089.9998688315618,11780.75,14.77646146025867,7921,94.09,11780.75,12079.718886887671,12079.718886887671,11780.75,2023,24841.5,22357.350000000002,108.86646146025868,-298.9688868876709
999.9999813773695,0.0,2059.9998506320044,12080.25,14.883655841545725,7922,89.9,12080.25,13080.24998137737,13080.24998137737,12080.25,2023,24841.5,22357.350000000002,104.78365584154574,-999.9999813773695
999.999984767921,0.0,3029.9998357212817,12558.75,15.054916313819032,7923,88.82,12558.75,13558.749984767921,13558.749984767921,12558.75,2023,24841.5,22357.350000000002,103.87491631381903,-999.999984767921
999.9999865991322,0.0,3999.9998225868335,13196.0,15.282995176841322,7924,87.91,13196.0,14195.999986599132,14195.999986599132,13196.0,2023,24841.5,22357.350000000002,103.19299517684132,-999.9999865991322
0.00017613127541264335,0.0,3999.9999932985647,14146.0,15.62301074352814,7925,94.09,14146.0,14146.000176131276,14146.000176131276,14146.0,2023,24841.5,22357.350000000002,109.71301074352814,-0.00017613127541264335
4.127505558727671e-06,0.0,3999.99999716664,17152.5,16.69907053431121,7926,122.01,17152.5,17152.500004127505,17152.500004127505,17152.5,2023,24841.5,22357.350000000002,138.70907053431122,-4.127505558727671e-06
0.0,999.9998995049913,2969.072265862317,18827.75,17.298661142829204,7927,138.92,18827.75,18827.75,17827.75010049501,17827.75010049501,2023,24841.5,22357.350000000002,156.2186611428292,999.9998995049913
0.0,999.9999890465479,1938.1444422471113,19142.75,17.411403146520097,7928,144.99,19142.75,19142.75,18142.750010953452,18142.750010953452,2023,24841.5,22357.350000000002,162.4014031465201,999.9999890465479
0.0,999.999940486574,907.216668693736,18912.75,17.329083588269604,7929,139.41,18912.75,18912.75,17912.750059513426,17912.750059513426,2023,24841.5,22357.350000000002,156.7390835882696,999.999940486574
0.0,104.00014610004878,800.000023373892,19276.75,17.45936323697908,7930,138.0,19276.75,19276.75,19172.74985389995,19172.74985389995,2023,24841.5,22357.350000000002,155.45936323697907,104.00014610004878
6.652184109449347e-06,0.0,800.0000296909045,19701.0,17.611207030838955,7931,136.94,19701.0,19701.000006652182,19701.000006652182,19701.0,2023,24841.5,22357.350000000002,154.55120703083895,-6.652184109449347e-06
6.888650887935414e-06,0.0,800.0000362372897,19958.75,17.70345862274793,7932,133.97,19958.75,19958.75000688865,19958.75000688865,19958.75,2023,24841.5,22357.350000000002,151.67345862274794,-6.888650887935414e-06
6.349021768860365e-06,0.0,800.0000422602347,20524.25,17.905857362707295,7933,132.67,20524.25,20524.250006349022,20524.250006349022,20524.25,2023,24841.5,22357.350000000002,150.57585736270727,-6.349021768860365e-06
6.976006888795558e-06,0.0,800.0000488913553,20099.0,17.753655657724593,7934,130.0,20099.0,20099.000006976006,20099.000006976006,20099.0,2023,24841.5,22357.350000000002,147.7536556577246,-6.976006888795558e-06
2.051179972868075e-05,0.0,800.000068652195,20347.0,17.842417616185994,7935,121.21,20347.0,20347.0000205118,20347.0000205118,20347.0,2023,24841.5,22357.350000000002,139.05241761618598,-2.051179972868075e-05
999.9997917416416,0.0,1769.9998665059813,20911.5,18.044458445022528,7936,115.86,20911.5,21911.49979174164,21911.49979174164,20911.5,2023,24841.5,22357.350000000002,133.90445844502253,-999.9997917416416
0.0,940.8998661316042,800.0000046587629,21282.75,18.17733294937251,7937,124.53,21282.75,21282.75,20341.850133868396,20341.850133868396,2023,24841.5,22357.350000000002,142.7073329493725,940.8998661316042
3.3089542751181554e-06,0.0,800.0000077328425,21267.5,18.17187480474938,7938,123.22,21267.5,21267.500003308953,21267.500003308953,21267.5,2023,24841.5,22357.350000000002,141.39187480474936,-3.3089542751181554e-06
2.9005806114827354e-06,0.0,800.0000104107995,20703.25,17.96992345369355,7939,117.12,20703.25,20703.250002900582,20703.250002900582,20703.25,2023,24841.5,22357.350000000002,135.08992345369356,-2.9005806114827354e-06
4.65223770707134e-06,0.0,800.0000147878642,19439.0,17.517434316657962,7940,100.61,19439.0,19439.000004652236,19439.000004652236,19439.0,2023,24841.5,22357.350000000002,118.12743431665797,-4.65223770707134e-06
5.177363153719773e-06,0.0,800.0000196743002,18048.5,17.019758900365307,7941,94.46,18048.5,18048.500005177364,18048.500005177364,18048.5,2023,24841.5,22357.350000000002,111.4797589003653,-5.177363153719773e-06
4.091759042964538e-06,0.0,800.0000235077003,16391.25,16.426610692058222,7942,95.2,16391.25,16391.25000409176,16391.25000409176,16391.25,2023,24841.5,22357.350000000002,111.62661069205822,-4.091759042964538e-06
6.989716887129825e-06,0.0,800.0000301521197,14424.0,15.722510035674388,7943,85.06,14424.0,14424.000006989716,14424.000006989716,14424.0,2023,24841.5,22357.350000000002,100.78251003567439,-6.989716887129825e-06
1.321016907991461e-05,0.0,800.0000428303775,13729.75,15.47403023865089,7944,77.74,13729.75,13729.750013210169,13729.750013210169,13729.75,2023,24841.5,22357.350000000002,93.21403023865088,-1.321016907991461e-05
298.9690613432458,0.0,1090.0000321977197,13100.0,15.248635709049811,7945,70.49,13100.0,13398.969061343247,13398.969061343247,13100.0,2023,24841.5,22357.350000000002,85.7386357090498,-298.9690613432458
999.999976343436,0.0,2060.000009115247,12557.75,15.054558402696204,7946,67.47,12557.75,13557.749976343435,13557.749976343435,12557.75,2023,24841.5,22357.350000000002,82.5245584026962,-999.999976343436
999.9999878699917,0.0,3029.9999972135315,12323.75,14.970807199954397,7947,64.5,12323.75,13323.749987869991,13323.749987869991,12323.75,2023,24841.5,22357.350000000002,79.4708071999544,-999.9999878699917
999.9999677426312,0.0,3999.9999657882777,12660.75,15.09142324834751,7948,68.29,12660.75,13660.749967742631,13660.749967742631,12660.75,2023,24841.5,22357.350000000002,83.38142324834752,-999.9999677426312
9.887148887951486e-06,0.0,3999.999975243206,13914.0,15.53997536303199,7949,80.06,13914.0,13914.00000988715,13914.00000988715,13914.0,2023,24841.5,22357.350000000002,95.59997536303199,-9.887148887951486e-06
5.008022319860939e-06,0.0,3999.999979965382,17256.75,16.736382768866058,7950,89.34,17256.75,17256.750005008023,17256.750005008023,17256.75,2023,24841.5,22357.350000000002,106.07638276886607,-5.008022319860939e-06
1.9152110234078186e-06,0.0,3999.9999816875306,20304.0,17.827027437904377,7951,116.42,20304.0,20304.00000191521,20304.00000191521,20304.0,2023,24841.5,22357.350000000002,134.24702743790436,-1.9152110234078186e-06
1.6308060226882295e-06,0.0,3999.999983133806,21162.75,18.134383614633123,7952,127.03,21162.75,21162.750001630808,21162.750001630808,21162.75,2023,24841.5,22357.350000000002,145.16438361463312,-1.6308060226882295e-06
1.4208571450842524e-06,0.0,3999.9999843764317,21624.75,18.299738553379765,7953,138.08,21624.75,21624.750001420856,21624.750001420856,21624.75,2023,24841.5,22357.350000000002,156.37973855337978,-1.4208571450842524e-06
1.512661879463211e-06,0.0,3999.999985708108,22210.25,18.509295515795692,7954,139.3,22210.25,22210.25000151266,22210.25000151266,22210.25,2023,24841.5,22357.350000000002,157.8092955157957,-1.512661879463211e-06
1.7115154539140105e-06,0.0,3999.9999872326716,22412.25,18.581593562606994,7955,138.5,22412.25,22412.250001711516,22412.250001711516,22412.25,2023,24841.5,22357.350000000002,157.081593562607,-1.7115154539140105e-06
2.1109975991984285e-06,0.0,3999.999989144733,23014.0,18.79696658076888,7956,135.6,23014.0,23014.000002111,23014.000002111,23014.0,2023,24841.5,22357.350000000002,154.3969665807689,-2.1109975991984285e-06
2.420939001690486e-06,0.0,3999.9999913574375,23051.25,18.810298770094235,7957,137.72,23051.25,23051.25000242094,23051.25000242094,23051.25,2023,24841.5,22357.350000000002,156.53029877009425,-2.420939001690486e-06
2.596551526725546e-06,0.0,3999.999993740487,23243.25,18.879017705677253,7958,144.04,23243.25,23243.250002596553,23243.250002596553,23243.25,2023,24841.5,22357.350000000002,162.91901770567725,-2.596551526725546e-06
3.2238627310824847e-06,0.0,3999.9999967320273,23640.75,19.021287377001475,7959,150.0,23640.75,23640.750003223864,23640.750003223864,23640.75,2023,24841.5,22357.350000000002,169.02128737700147,-3.2238627310824847e-06
0.0,999.9999832245618,2969.0721791188703,24122.5,19.193711060423972,7960,164.01,24122.5,24122.5,23122.500016775437,23122.500016775437,2023,24841.5,22357.350000000002,183.20371106042396,999.9999832245618
0.0,999.9999975063126,1938.1443467822605,24078.0,19.17778401545812,7961,189.98,24078.0,24078.0,23078.00000249369,23078.00000249369,2023,24841.5,22357.350000000002,209.1577840154581,999.9999975063126
0.0,999.999995596033,907.2165164150075,23397.0,18.934046540812094,7962,177.0,23397.0,23397.0,22397.000004403966,22397.000004403966,2023,24841.5,22357.350000000002,195.9340465408121,999.999995596033
0.0,104.00001864942864,800.0000024875554,22098.25,18.46920947003893,7963,160.2,22098.25,22098.25,21994.24998135057,21994.24998135057,2023,24841.5,22357.350000000002,178.6692094700389,104.00001864942864
4.074737297263417e-06,0.0,800.0000063044445,20586.0,17.92795837454194,7964,139.12,20586.0,20586.000004074736,20586.000004074736,20586.0,2023,24841.5,22357.350000000002,157.04795837454193,-4.074737297263417e-06
4.7237937958641515e-06,0.0,800.0000107509184,18853.5,17.30787735424203,7965,125.45,18853.5,18853.500004723795,18853.500004723795,18853.5,2023,24841.5,22357.350000000002,142.75787735424203,-4.7237937958641515e-06
5.474529976299461e-06,0.0,800.0000159256064,17571.0,16.848856339214827,7966,116.84,17571.0,17571.00000547453,17571.00000547453,17571.0,2023,24841.5,22357.350000000002,133.68885633921482,-5.474529976299461e-06
7.240434757058974e-06,0.0,800.0000228132219,15928.25,16.260897842188754,7967,109.41,15928.25,15928.250007240435,15928.250007240435,15928.25,2023,24841.5,22357.350000000002,125.67089784218875,-7.240434757058974e-06
3.2919601525053015e-05,0.0,800.0000546096293,14686.0,15.816282749855384,7968,98.43,14686.0,14686.000032919601,14686.000032919601,14686.0,2023,24841.5,22357.350000000002,114.2462827498554,-3.2919601525053015e-05
