Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
0.0,2.562318554999877e-08,4999.999999754325,16057.499999974378,16.2712639080565,7911,123.26,16057.5,16057.5,16057.499999974378,16057.499999974378,2023,24841.5,22357.350000000002,139.5312639080565,2.562318554999877e-08
0.0,2.6464245855563036e-07,4999.999999481498,16223.249999735357,16.33021716923643,7912,134.15,16223.25,16223.25,16223.249999735357,16223.249999735357,2023,24841.5,22357.350000000002,150.48021716923643,2.6464245855563036e-07
0.0,1249.9999999606223,3711.3402057076614,15551.750000039377,16.091380880117363,7913,143.81,16801.75,16801.75,15551.750000039377,15551.750000039377,2023,24841.5,22357.350000000002,159.90138088011736,1249.9999999606223
0.0,1249.9999999777503,2422.6804119161666,15709.50000002225,16.14748873510098,7914,149.67,16959.5,16959.5,15709.50000002225,15709.50000002225,2023,24841.5,22357.350000000002,165.81748873510097,1249.9999999777503
0.0,1249.9999999596337,1134.0206181433487,15502.750000040367,16.073952766681924,7915,143.78,16752.75,16752.75,15502.750000040367,15502.750000040367,2023,24841.5,22357.350000000002,159.8539527666819,1249.9999999596337
0.0,129.99999949908585,1000.0000001030545,15942.250000500913,16.230272274091234,7916,135.91,16072.25,16072.25,15942.250000500913,15942.250000500913,2023,24841.5,22357.350000000002,152.14027227409122,129.99999949908585
0.0,2.5827484531552977e-08,1000.0000000764287,15255.499999974172,15.986011928964526,7917,122.41,15255.5,15255.5,15255.499999974172,15255.499999974172,2023,24841.5,22357.350000000002,138.39601192896453,2.5827484531552977e-08
0.0,2.6340722008877946e-08,1000.0000000492739,14700.49999997366,15.788611868620197,7918,118.99,14700.5,14700.5,14700.49999997366,14700.49999997366,2023,24841.5,22357.350000000002,134.7786118686202,2.6340722008877946e-08
0.0,1.2955065498789403e-08,1000.0000000359187,13135.749999987045,15.232068184979004,7919,102.44,13135.75,13135.75,13135.749999987045,13135.749999987045,2023,24841.5,22357.350000000002,117.672068184979,1.2955065498789403e-08
0.0,1.6405209573951336e-08,1000.0000000190066,12126.999999983595,14.873280237460378,7920,99.26,12127.0,12127.0,12126.999999983595,12126.999999983595,2023,24841.5,22357.350000000002,114.13328023746038,1.6405209573951336e-08
373.7113403773387,0.0,1362.5000001850246,12154.461340377338,14.883047571245703,7921,94.09,11780.75,12154.461340377338,12154.461340377338,11780.75,2023,24841.5,22357.350000000002,108.9730475712457,-373.7113403773387
1249.9999999173913,0.0,2575.0000001048934,13330.24999991739,15.301247125020783,7922,89.9,12080.25,13330.24999991739,13330.24999991739,12080.25,2023,24841.5,22357.350000000002,105.20124712502079,-1249.9999999173913
1249.999999934604,0.0,3787.500000041459,13808.749999934604,15.471437987864158,7923,88.82,12558.75,13808.749999934604,13808.749999934604,12558.75,2023,24841.5,22357.350000000002,104.29143798786416,-1249.999999934604
1249.9999999435727,0.0,4999.999999986724,14445.999999943573,15.698092381478713,7924,87.91,13196.0,14445.999999943573,14445.999999943573,13196.0,2023,24841.5,22357.350000000002,103.60809238147871,-1249.9999999435727
0.0,1.0082427474701839e-08,4999.99999997633,14145.999999989917,15.591389646174036,7925,94.09,14146.0,14146.0,14145.999999989917,14145.999999989917,2023,24841.5,22357.350000000002,109.68138964617404,1.0082427474701839e-08
0.0,2.4521752821880793e-08,4999.999999951051,17152.49999997548,16.66072889197913,7926,122.01,17152.5,17152.5,17152.49999997548,17152.49999997548,2023,24841.5,22357.350000000002,138.67072889197914,2.4521752821880793e-08
0.0,1224.304454963087,3737.8304587519924,17603.445545036913,16.82111930244228,7927,138.92,18827.75,18827.75,17603.445545036913,17603.445545036913,2023,24841.5,22357.350000000002,155.74111930244226,1224.304454963087
0.0,1249.9999999461454,2449.1706649930798,17892.750000053853,16.92401789141197,7928,144.99,19142.75,19142.75,17892.750000053853,17892.750000053853,2023,24841.5,22357.350000000002,161.914017891412,1249.9999999461454
0.0,1249.9999976259064,1160.5108736261666,17662.750002374094,16.84221246182433,7929,139.41,18912.75,18912.75,17662.750002374094,17662.750002374094,2023,24841.5,22357.350000000002,156.25221246182434,1249.9999976259064
0.0,155.6955470329208,1000.0000003963518,19121.05445296708,17.360896041188646,7930,138.0,19276.75,19276.75,19121.05445296708,19121.05445296708,2023,24841.5,22357.350000000002,155.36089604118865,155.6955470329208
0.0,7.118262559837989e-08,1000.0000003229682,19700.999999928816,17.567168628515788,7931,136.94,19701.0,19701.0,19700.999999928816,19700.999999928816,2023,24841.5,22357.350000000002,154.50716862851579,7.118262559837989e-08
0.0,8.107148833928399e-08,1000.0000002393898,19958.749999918928,17.658844061942368,7932,133.97,19958.75,19958.75,19958.749999918928,19958.749999918928,2023,24841.5,22357.350000000002,151.62884406194237,8.107148833928399e-08
0.0,8.525366261493035e-08,1000.0000001515,20524.249999914748,17.85997871802127,7933,132.67,20524.25,20524.25,20524.249999914748,20524.249999914748,2023,24841.5,22357.350000000002,150.52997871802125,8.525366261493035e-08
0.0,6.773793582720165e-08,1000.0000000816676,20098.99999993226,17.708727590709753,7934,130.0,20099.0,20099.0,20098.99999993226,20098.99999993226,2023,24841.5,22357.350000000002,147.70872759070974,6.773793582720165e-08
0.0,3.048882208527194e-08,1000.0000000502364,20346.99999996951,17.796935185255162,7935,121.21,20347.0,20347.0,20346.99999996951,20346.99999996951,2023,24841.5,22357.350000000002,139.00693518525514,3.048882208527194e-08
