Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999962852165,0.0,2969.99999639666,34310.249996285216,10.56,7900,97.2,33310.25,34310.249996285216,34310.249996285216,33310.25,2023,68693.0,61823.700000000004,107.76,-999.9999962852165
999.9999951687578,0.0,3939.999991710355,34020.24999516876,10.56,7901,97.8,33020.25,34020.24999516876,34020.24999516876,33020.25,2023,68693.0,61823.700000000004,108.36,-999.9999951687578
61.855664961146054,0.0,3999.9999867226666,33333.10566496115,10.56,7902,99.83,33271.25,33333.10566496115,33333.10566496115,33271.25,2023,68693.0,61823.700000000004,110.39,-61.855664961146054
2.1236002119007225e-06,0.0,3999.999988782559,35019.5000021236,10.56,7903,105.05,35019.5,35019.5000021236,35019.5000021236,35019.5,2023,68693.0,61823.700000000004,115.61,-2.1236002119007225e-06
8.49765646812042e-07,0.0,3999.9999896068316,37215.75000084977,10.56,7904,112.69,37215.75,37215.75000084977,37215.75000084977,37215.75,2023,68693.0,61823.700000000004,123.25,-8.49765646812042e-07
6.403644473131423e-07,0.0,3999.999990227985,38865.250000640364,10.56,7905,117.3,38865.25,38865.250000640364,38865.250000640364,38865.25,2023,68693.0,61823.700000000004,127.86,-6.403644473131423e-07
7.975060153375679e-07,0.0,3999.999991001566,39070.5000007975,10.56,7906,115.29,39070.5,39070.5000007975,39070.5000007975,39070.5,2023,68693.0,61823.700000000004,125.85000000000001,-7.975060153375679e-07
9.217426678016869e-07,0.0,3999.9999918956564,39685.75000092174,10.56,7907,114.7,39685.75,39685.75000092174,39685.75000092174,39685.75,2023,68693.0,61823.700000000004,125.26,-9.217426678016869e-07
1.2089826535248947e-06,0.0,3999.9999930683693,40064.50000120898,10.56,7908,113.37,40064.5,40064.50000120898,40064.50000120898,40064.5,2023,68693.0,61823.700000000004,123.93,-1.2089826535248947e-06
2.9418943224349126e-06,0.0,3999.999995922007,40486.500002941895,10.56,7909,110.02,40486.5,40486.500002941895,40486.500002941895,40486.5,2023,68693.0,61823.700000000004,120.58,-2.9418943224349126e-06
1.591307149936133e-06,0.0,3999.999997465575,41655.00000159131,10.56,7910,115.1,41655.0,41655.00000159131,41655.00000159131,41655.0,2023,68693.0,61823.700000000004,125.66,-1.591307149936133e-06
9.152507722939764e-07,0.0,3999.999998353368,43884.50000091525,10.56,7911,123.26,43884.5,43884.50000091525,43884.50000091525,43884.5,2023,68693.0,61823.700000000004,133.82,-9.152507722939764e-07
6.122422641517602e-07,0.0,3999.999998947243,44592.75000061224,10.56,7912,134.15,44592.75,44592.75000061224,44592.75000061224,44592.75,2023,68693.0,61823.700000000004,144.71,-6.122422641517602e-07
0.0,999.9999987747688,2969.0721651588215,45366.00000122523,10.56,7913,143.81,46366.0,46366.0,45366.00000122523,45366.00000122523,2023,68693.0,61823.700000000004,154.37,999.9999987747688
0.0,999.9999992975579,1938.1443308314422,45830.00000070244,10.56,7914,149.67,46830.0,46830.0,45830.00000070244,45830.00000070244,2023,68693.0,61823.700000000004,160.23,999.9999992975579
