Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
999.9999710486053,0.0,2969.9999719171474,12635.5,10.56,7900,97.2,12635.5,13635.499971048604,13635.499971048604,12635.5,2023,24841.5,22357.350000000002,107.76,-999.9999710486053
999.9999624661509,0.0,3939.9999355093137,12302.0,10.56,7901,97.8,12302.0,13301.99996246615,13301.99996246615,12302.0,2023,24841.5,22357.350000000002,108.36,-999.9999624661509
61.855728300403236,0.0,3999.9999915879234,12477.0,10.56,7902,99.83,12477.0,12538.855728300403,12538.855728300403,12477.0,2023,24841.5,22357.350000000002,110.39,-61.855728300403236
0.0,6.92180569020832e-06,3999.9999845223265,12721.25,10.56,7903,105.05,12721.25,12721.25,12721.249993078194,12721.249993078194,2023,24841.5,22357.350000000002,115.61,6.92180569020832e-06
0.0,9.01194404019428e-06,3999.9999753019474,13397.25,10.56,7904,112.69,13397.25,13397.25,13397.249990988055,13397.249990988055,2023,24841.5,22357.350000000002,123.25,9.01194404019428e-06
0.0,1.078080273784657e-05,3999.9999642580037,14022.0,10.56,7905,117.3,14022.0,14022.0,14021.999989219197,14021.999989219197,2023,24841.5,22357.350000000002,127.86,1.078080273784657e-05
0.0,6.773067663300344e-06,3999.999957345745,14283.75,10.56,7906,115.29,14283.75,14283.75,14283.749993226933,14283.749993226933,2023,24841.5,22357.350000000002,125.85000000000001,6.773067663300344e-06
0.0,5.569815477918855e-06,3999.999951673952,14539.75,10.56,7907,114.7,14539.75,14539.75,14539.749994430185,14539.749994430185,2023,24841.5,22357.350000000002,125.26,5.569815477918855e-06
0.0,4.580768239655384e-06,3999.9999470217967,14757.5,10.56,7908,113.37,14757.5,14757.5,14757.499995419232,14757.499995419232,2023,24841.5,22357.350000000002,123.93,4.580768239655384e-06
0.0,3.5498715801430227e-06,3999.9999434324204,15248.5,10.56,7909,110.02,15248.5,15248.5,15248.499996450128,15248.499996450128,2023,24841.5,22357.350000000002,120.58,3.5498715801430227e-06
