Pc,Pd,SOC,net_load,tariff,hour,base_price,gridload,total_demand,dispatch_load,injection_load,year,capacity limit,capacity threshold,price,dispatch
-0.0,43045.99998244273,40273.97851350244,43046.0,15.865229224611323,0,75.01,43046.0,43046.0,1.755727134877816e-05,1.755727134877816e-05,2023,82278.0,65136.75,90.87522922461133,43045.99998244273
-0.0,5254.480003100774,34624.000015544625,40841.0,15.593472721329533,1,26.81,40841.0,40841.0,35586.519996899224,35586.519996899224,2023,82278.0,65136.75,42.403472721329535,5254.480003100774
-11484.877292320625,0.0,45534.63344322456,39059.0,15.373849098269147,2,-29.92,39059.0,50543.87729232063,50543.87729232063,39059.0,2023,82278.0,65136.75,-14.546150901730854,-11484.877292320625
-43279.99516020206,0.0,86650.6288454012,37631.0,15.19785441042951,3,-29.92,37631.0,80910.99516020206,80910.99516020206,37631.0,2023,82278.0,65136.75,-14.722145589570491,-43279.99516020206
-43279.99385815701,0.0,127766.6230106351,37771.0,15.215108791590259,4,-29.9,37771.0,81050.99385815702,81050.99385815702,37771.0,2023,82278.0,65136.75,-14.68489120840974,-43279.99385815701
-0.0,37342.99997378781,87612.85959797737,37343.0,15.162359683470257,5,0.84,37343.0,37343.0,2.621219027787447e-05,2.621219027787447e-05,2023,82278.0,65136.75,16.002359683470257,37342.99997378781
-0.0,35191.99998025082,49771.99940417658,35192.0,14.897258441493324,6,11.73,35192.0,35192.0,1.9749182683881372e-05,1.9749182683881372e-05,2023,82278.0,65136.75,26.627258441493325,35191.99998025082
-43279.99820610671,0.0,90887.99769996271,35045.0,14.87914134127454,7,-29.9,35045.0,78324.99820610671,78324.99820610671,35045.0,2023,82278.0,65136.75,-15.020858658725459,-43279.99820610671
-43279.99787955107,0.0,132003.9956855209,36449.0,15.052178135200904,8,-30.0,36449.0,79728.99787955107,79728.99787955107,36449.0,2023,82278.0,65136.75,-14.947821864799096,-43279.99787955107
-43279.99260580717,0.0,173119.98866102242,38771.0,15.338354371309892,9,-30.0,38771.0,82050.99260580717,82050.99260580717,38771.0,2023,82278.0,65136.75,-14.661645628690108,-43279.99260580717
-0.00413512676770007,0.0,173119.9925893776,41141.0,15.630446395245421,10,-29.9,41141.0,41141.004135126765,41141.004135126765,41141.0,2023,82278.0,65136.75,-14.269553604754577,-0.00413512676770007
-0.003906664198256676,0.0,173119.9963006933,42936.0,15.851672210842164,11,-30.0,42936.0,42936.0039066642,42936.0039066642,42936.0,2023,82278.0,65136.75,-14.148327789157836,-0.003906664198256676
-0.003888299900434723,0.0,173119.99999456294,43910.0,15.971713405489087,12,-29.9,43910.0,43910.0038882999,43910.0038882999,43910.0,2023,82278.0,65136.75,-13.928286594510912,-0.003888299900434723
-0.0,42740.280022944324,127162.70964732794,43215.0,15.886057727583943,13,136.41,43215.0,43215.0,474.7199770556763,474.7199770556763,2023,82278.0,65136.75,152.29605772758393,42740.280022944324
-0.0,42780.99997327234,81161.63440726753,42781.0,15.83256914598562,14,168.3,42781.0,42781.0,2.672766277100891e-05,2.672766277100891e-05,2023,82278.0,65136.75,184.13256914598563,42780.99997327234
-0.0,43279.999993687656,34624.00000546964,43419.0,15.911199825846747,15,271.2,43419.0,43419.0,139.00000631234434,139.00000631234434,2023,82278.0,65136.75,287.1111998258467,43279.999993687656
-43279.998588589966,0.0,75739.99866461483,44426.0,16.035308124624418,16,-29.9,44426.0,87705.99858858997,87705.99858858997,44426.0,2023,82278.0,65136.75,-13.86469187537558,-43279.998588589966
-43279.99658745336,0.0,116855.99542268024,48106.0,16.488851857992668,17,-30.0,48106.0,91385.99658745335,91385.99658745335,48106.0,2023,82278.0,65136.75,-13.511148142007332,-43279.99658745336
-43279.992978421746,0.0,157971.98875216566,49146.0,16.617027260901086,18,-30.0,49146.0,92425.99297842174,92425.99297842174,49146.0,2023,82278.0,65136.75,-13.382972739098914,-43279.992978421746
-15945.27499389642,0.0,173119.99999635198,49318.0,16.63822550061286,19,-29.9,49318.0,65263.27499389642,65263.27499389642,49318.0,2023,82278.0,65136.75,-13.261774499387137,-15945.27499389642
-0.0,43279.999985216666,126582.36560366314,46902.0,16.34046418001023,20,277.06,46902.0,46902.0,3622.0000147833343,3622.0000147833343,2023,82278.0,65136.75,293.4004641800102,43279.999985216666
-0.0,43279.999974982,80044.73122197931,45279.0,16.140436604125263,21,253.71,45279.0,45279.0,1999.000025018002,1999.000025018002,2023,82278.0,65136.75,269.85043660412526,43279.999974982
-0.0,42241.28002883643,34624.00000819389,45241.0,16.13575327209592,22,219.7,45241.0,45241.0,2999.7199711635694,2999.7199711635694,2023,82278.0,65136.75,235.8357532720959,42241.28002883643
-9.36463630474147e-06,0.0,34624.00001707502,43235.0,15.888522639178333,23,184.69,43235.0,43235.00000936464,43235.00000936464,43235.0,2023,82278.0,65136.75,200.57852263917835,-9.36463630474147e-06
-8.209970103411048e-06,0.0,34624.00002485921,44952.0,16.100135299556943,24,149.91,44952.0,44952.00000820997,44952.00000820997,44952.0,2023,82278.0,65136.75,166.01013529955694,-8.209970103411048e-06
-8.928261826297268e-06,0.0,34624.000033325785,43310.0,15.897766057657307,25,109.25,43310.0,43310.00000892826,43310.00000892826,43310.0,2023,82278.0,65136.75,125.14776605765731,-8.928261826297268e-06
-8.099383177541232e-06,0.0,34624.00004100492,42207.0,15.761826183226551,26,94.88,42207.0,42207.000008099385,42207.000008099385,42207.0,2023,82278.0,65136.75,110.64182618322654,-8.099383177541232e-06
-15945.260751679501,0.0,49771.99775508517,42206.0,15.761702937646831,27,-29.91,42206.0,58151.2607516795,58151.2607516795,42206.0,2023,82278.0,65136.75,-14.14829706235317,-15945.260751679501
-43279.99996308974,0.0,90887.99772000515,43449.0,15.914897193238335,28,-53.12,43449.0,86728.99996308974,86728.99996308974,43449.0,2023,82278.0,65136.75,-37.20510280676166,-43279.99996308974
-43279.99999223815,0.0,132003.9977126161,45594.0,16.17925896173695,29,-139.97,45594.0,88873.99999223815,88873.99999223815,45594.0,2023,82278.0,65136.75,-123.79074103826305,-43279.99999223815
-43279.999970655255,0.0,173119.99768472335,50554.0,16.79055703714633,30,-59.94,50554.0,93833.99997065525,93833.99997065525,50554.0,2023,82278.0,65136.75,-43.14944296285367,-43279.999970655255
-0.0006559201230329239,0.0,173119.99830783217,56296.0,17.49823315589646,31,-30.0,56296.0,56296.00065592012,56296.00065592012,56296.0,2023,82278.0,65136.75,-12.501766844103539,-0.0006559201230329239
-0.0006846491248578084,0.0,173119.99895823357,59731.0,17.921581722233398,32,-30.0,59731.0,59731.00068464912,59731.00068464912,59731.0,2023,82278.0,65136.75,-12.078418277766602,-0.0006846491248578084
-0.0010679420752304641,0.0,173119.99997276324,61595.0,18.151311482830796,33,-29.9,61595.0,61595.001067942074,61595.001067942074,61595.0,2023,82278.0,65136.75,-11.748688517169203,-0.0010679420752304641
-1.952282297004148e-05,0.0,173119.99999129464,63133.0,18.34086318443959,34,42.39,63133.0,63133.00001952282,63133.00001952282,63133.0,2023,82278.0,65136.75,60.73086318443959,-1.952282297004148e-05
-2.375982143067802e-06,0.0,173119.99999353653,64283.0,18.48259560111717,35,449.69,64283.0,64283.00000237598,64283.00000237598,64283.0,2023,82278.0,65136.75,468.17259560111717,-2.375982143067802e-06
-3.0022130789635614e-06,0.0,173119.99999637337,64807.0,18.547176284890256,36,499.91,64807.0,64807.00000300221,64807.00000300221,64807.0,2023,82278.0,65136.75,518.4571762848902,-3.0022130789635614e-06
-0.0,38237.97349702823,132003.8994619518,64748.0,18.539904795686798,37,499.93,64748.0,64748.0,26510.02650297177,26510.02650297177,2023,82278.0,65136.75,518.4699047956868,38237.97349702823
-1.4113382700870453e-05,0.0,132003.89947534425,63832.0,18.427011844663618,38,499.94,63832.0,63832.000014113386,63832.000014113386,63832.0,2023,82278.0,65136.75,518.3670118446636,-1.4113382700870453e-05
-1.4140944578144267e-05,0.0,132003.89948876287,63122.0,18.339507483062675,39,499.91,63122.0,63122.00001414095,63122.00001414095,63122.0,2023,82278.0,65136.75,518.2495074830626,-1.4140944578144267e-05
-1.4151611180016923e-05,0.0,132003.89950219166,62673.0,18.284170217768562,40,499.92,62673.0,62673.000014151614,62673.000014151614,62673.0,2023,82278.0,65136.75,518.2041702177686,-1.4151611180016923e-05
-43279.99996368351,0.0,173119.8994676757,64134.0,18.464232009738943,41,416.17,64134.0,107413.99996368351,107413.99996368351,64134.0,2023,82278.0,65136.75,434.634232009739,-43279.99996368351
-0.0,42241.186542303905,127699.26877704343,64935.0,18.56295171909437,42,499.92,64935.0,64935.0,22693.813457696095,22693.813457696095,2023,82278.0,65136.75,518.4829517190944,42241.186542303905
-1.4114572296951566e-05,0.0,127699.26879043665,63784.0,18.421096056837072,43,499.95,63784.0,63784.00001411457,63784.00001411457,63784.0,2023,82278.0,65136.75,518.371096056837,-1.4114572296951566e-05
-0.0,43279.9999964601,81161.6343856561,61422.0,18.1299899975393,44,740.76,61422.0,61422.0,18142.0000035399,18142.0000035399,2023,82278.0,65136.75,758.8899899975393,43279.9999964601
-1.4260251339642359e-05,0.0,81161.63439918791,58624.0,17.785148865483766,45,499.97,58624.0,58624.00001426025,58624.00001426025,58624.0,2023,82278.0,65136.75,517.7551488654838,-1.4260251339642359e-05
-0.0,43279.99998763365,34624.00000390048,56292.0,17.497740173577583,46,569.8,56292.0,56292.0,13012.000012366349,13012.000012366349,2023,82278.0,65136.75,587.2977401735775,43279.99998763365
-3.936240334490622e-06,0.0,34624.000007624636,53013.0,17.093617917676905,47,449.91,53013.0,53013.00000393624,53013.00000393624,53013.0,2023,82278.0,65136.75,467.00361791767693,-3.936240334490622e-06
-3.306689804865384e-05,0.0,34624.00003902291,47305.0,16.390132148637242,48,154.11,47305.0,47305.0000330669,47305.0000330669,47305.0,2023,82278.0,65136.75,170.50013214863725,-3.306689804865384e-05
-4.97446740156074e-05,0.0,34624.00008626507,45628.0,16.183449311447415,49,124.97,45628.0,45628.000049744674,45628.000049744674,45628.0,2023,82278.0,65136.75,141.15344931144742,-4.97446740156074e-05
-0.00013604825624445008,0.0,34624.00021549564,44373.0,16.028776108899276,50,104.9,44373.0,44373.00013604826,44373.00013604826,44373.0,2023,82278.0,65136.75,120.92877610889929,-0.00013604825624445008
-15945.26293848561,0.0,49772.000007041686,44237.0,16.012014710057407,51,94.91,44237.0,60182.26293848561,60182.26293848561,44237.0,2023,82278.0,65136.75,110.9220147100574,-15945.26293848561
-43279.99996020985,0.0,90887.99996922577,45308.0,16.144010725937132,52,73.39,45308.0,88587.99996020985,88587.99996020985,45308.0,2023,82278.0,65136.75,89.53401072593714,-43279.99996020985
-43279.999972337886,0.0,132003.99994293146,47846.0,16.45680800726556,53,63.7,47846.0,91125.99997233789,91125.99997233789,47846.0,2023,82278.0,65136.75,80.15680800726557,-43279.999972337886
-43279.99993920901,0.0,173119.99988516473,52194.0,16.992679787886527,54,79.93,52194.0,95473.99993920901,95473.99993920901,52194.0,2023,82278.0,65136.75,96.92267978788654,-43279.99993920901
-2.9843252124215564e-05,0.0,173119.99991350053,57765.0,17.679280912504602,55,128.8,57765.0,57765.00002984325,57765.00002984325,57765.0,2023,82278.0,65136.75,146.4792809125046,-2.9843252124215564e-05
-7.717988913575748e-05,0.0,173119.99998680616,62541.0,18.267901801245568,56,120.07,62541.0,62541.00007717989,62541.00007717989,62541.0,2023,82278.0,65136.75,138.33790180124555,-7.717988913575748e-05
-0.0,43279.999180676044,126582.36645921481,64538.0,18.514023223945678,57,195.96,64538.0,64538.0,21258.000819323956,21258.000819323956,2023,82278.0,65136.75,214.4740232239457,43279.999180676044
-0.0,43279.9998373445,80044.73222552838,65458.0,18.627409157287737,58,200.04,65458.0,65458.0,22178.000162655502,22178.000162655502,2023,82278.0,65136.75,218.66740915728772,43279.9998373445
-4.1965038475525455e-05,0.0,80044.73226537988,66611.0,18.769511310704473,59,190.08,66611.0,66611.00004196503,66611.00004196503,66611.0,2023,82278.0,65136.75,208.8495113107045,-4.1965038475525455e-05
-4.418273028754935e-05,0.0,80044.73230733821,67277.0,18.851592866797752,60,188.98,67277.0,67277.00004418273,67277.00004418273,67277.0,2023,82278.0,65136.75,207.83159286679773,-4.418273028754935e-05
-43279.99981783173,0.0,121160.73213426322,66927.0,18.80845691389588,61,165.09,66927.0,110206.99981783173,110206.99981783173,66927.0,2023,82278.0,65136.75,183.89845691389587,-43279.99981783173
-43279.99995719918,0.0,162276.73209358717,65858.0,18.67670738917559,62,150.01,65858.0,109137.99995719918,109137.99995719918,65858.0,2023,82278.0,65136.75,168.68670738917558,-43279.99995719918
-11413.965895365764,0.0,173119.99969416935,64752.0,18.540397778005676,63,170.03,64752.0,76165.96589536576,76165.96589536576,64752.0,2023,82278.0,65136.75,188.57039777800568,-11413.965895365764
-0.00011583263229995573,0.0,173119.99980419507,64409.0,18.498124544161843,64,180.07,64409.0,64409.000115832634,64409.000115832634,64409.0,2023,82278.0,65136.75,198.56812454416183,-0.00011583263229995573
-6.362735770722398e-05,0.0,173119.9998646258,65460.0,18.627655648447178,65,190.1,65460.0,65460.000063627354,65460.000063627354,65460.0,2023,82278.0,65136.75,208.72765564844718,-6.362735770722398e-05
